postcode,latitude,longitude,name,state_id
01951,42.777524,-70.867246,Newbury,MA
01952,42.851234,-70.865667,Salisbury,MA
01960,42.536996,-70.973646,Peabody,MA
01961,42.635443,-70.879123,Peabody,MA
01965,42.558113,-70.825743,Prides Crossing,MA
01966,42.657866,-70.618057,Rockport,MA
01969,42.716155,-70.892754,Rowley,MA
01970,42.512946,-70.904237,Salem,MA
01971,42.635443,-70.879123,Salem,MA
01982,42.626664,-70.851125,South Hamilton,MA
01983,42.661793,-70.954487,Topsfield,MA
01984,42.597691,-70.8732,Wenham,MA
01985,42.79414,-70.971068,West Newbury,MA
02018,41.970474,-70.701357,Accord,MA
02019,42.076501,-71.470464,Bellingham,MA
02020,42.081825,-70.643868,Brant Rock,MA
02021,42.179146,-71.121185,Canton,MA
02025,42.233938,-70.815826,Cohasset,MA
02026,42.244733,-71.181141,Dedham,MA
02027,42.180048,-71.08923,Dedham,MA
02030,42.236114,-71.283072,Dover,MA
02031,41.998799,-71.200894,East Mansfield,MA
02032,42.153786,-71.21455,East Walpole,MA
02035,42.062204,-71.235774,Foxboro,MA
02038,42.08868,-71.404814,Franklin,MA
02040,41.970474,-70.701357,Greenbush,MA
02041,42.069642,-70.649075,Green Harbor,MA
02043,42.212105,-70.884989,Hingham,MA
02044,41.970474,-70.701357,Hingham,MA
02045,42.284413,-70.873659,Hull,MA
02047,42.142836,-70.69353,Humarock,MA
02048,42.013182,-71.218373,Mansfield,MA
02050,42.111805,-70.710744,Marshfield,MA
02051,42.151202,-70.734146,Marshfield Hills,MA
02052,42.181265,-71.309934,Medfield,MA
02053,42.156282,-71.427663,Medway,MA
02054,42.165249,-71.36126,Millis,MA
02055,41.970474,-70.701357,Minot,MA
02056,42.117511,-71.331793,Norfolk,MA
02059,41.970474,-70.701357,North Marshfield,MA
02060,41.970474,-70.701357,North Scituate,MA
02061,42.154145,-70.823035,Norwell,MA
02062,42.182798,-71.196277,Norwood,MA
02065,42.097219,-70.651567,Ocean Bluff,MA
02066,42.207254,-70.770188,Scituate,MA
02067,42.105288,-71.184785,Sharon,MA
02070,42.180048,-71.08923,Sheldonville,MA
02071,42.100399,-71.270933,South Walpole,MA
02072,42.118416,-71.105733,Stoughton,MA
02081,42.148624,-71.255533,Walpole,MA
02090,42.220548,-71.199238,Westwood,MA
02093,42.054311,-71.371169,Wrentham,MA
02101,42.370567,-71.026964,Boston,MA
02102,42.338947,-70.919635,Boston,MA
02103,42.338947,-70.919635,Boston,MA
02104,42.338947,-70.919635,Boston,MA
02105,42.338947,-70.919635,Boston,MA
02106,42.354318,-71.073449,Boston,MA
02107,42.338947,-70.919635,Boston,MA
02108,42.353806,-71.102446,Boston,MA
02109,42.360027,-71.054495,Boston,MA
02110,42.352847,-71.051466,Boston,MA
02111,42.351047,-71.059365,Boston,MA
02112,42.338947,-70.919635,Boston,MA
02113,42.365398,-71.055001,Boston,MA
02114,42.362097,-71.023661,Boston,MA
02115,42.342043,-71.096848,Boston,MA
02116,42.347207,-71.086095,Boston,MA
02117,42.338947,-70.919635,Boston,MA
02118,42.336162,-71.072854,Boston,MA
02119,42.323077,-71.084608,Boston,MA
02120,42.332484,-71.096416,Boston,MA
02121,42.307098,-71.081645,Boston,MA
02122,42.29658,-71.055215,Boston,MA
02123,42.338947,-70.919635,Boston,MA
02124,42.286784,-71.071045,Boston,MA
02125,42.31476,-71.067244,Boston,MA
02126,42.301247,-71.105195,Mattapan,MA
02127,42.329023,-71.020343,Boston,MA
02128,42.364197,-71.025694,Boston,MA
02129,42.382588,-71.065287,Charlestown,MA
02130,42.309661,-71.121097,Jamaica Plain,MA
02131,42.284197,-71.120896,Roslindale,MA
02132,42.277897,-71.155833,West Roxbury,MA
02133,42.338947,-70.919635,Boston,MA
02134,42.357169,-71.112646,Allston,MA
02135,42.349768,-71.104888,Brighton,MA
02136,42.254248,-71.129321,Hyde Park,MA
02137,42.338947,-70.919635,Readville,MA
02138,42.380442,-71.132947,Cambridge,MA
02139,42.365146,-71.101842,Cambridge,MA
02140,42.393246,-71.133833,Cambridge,MA
02141,42.368673,-71.083596,Cambridge,MA
02142,42.36284,-71.084814,Cambridge,MA
02143,42.38092,-71.098896,Somerville,MA
02144,42.402696,-71.12022,Somerville,MA
02145,42.391046,-71.095146,Somerville,MA
02148,42.436545,-71.085396,Malden,MA
02149,42.407396,-71.051183,Everett,MA
02150,42.378197,-71.038894,Chelsea,MA
02151,42.366303,-71.020494,Revere,MA
02152,42.378447,-70.981679,Winthrop,MA
02153,42.446396,-71.459405,Medford,MA
02155,42.422095,-71.109297,Medford,MA
02156,42.446396,-71.459405,West Medford,MA
02163,42.32532,-71.112159,Boston,MA
02169,42.241799,-71.006042,Quincy,MA
02170,42.267248,-71.016742,Quincy,MA
02171,42.284898,-71.014243,Quincy,MA
02176,42.458995,-71.053095,Melrose,MA
02177,42.446396,-71.459405,Melrose,MA
02180,42.474595,-71.098146,Stoneham,MA
02184,42.202216,-71.005192,Braintree,MA
02185,42.180048,-71.08923,Braintree,MA
02186,42.240598,-71.078494,Milton,MA
02187,42.180048,-71.08923,Milton Village,MA
02188,42.20794,-70.95514,Weymouth,MA
02189,42.210649,-70.932318,Weymouth,MA
02190,42.167841,-70.95074,Weymouth,MA
02191,42.251499,-70.94484,Weymouth,MA
02196,42.338947,-70.919635,Boston,MA
02199,42.347247,-71.082395,Boston,MA
02201,42.338947,-70.919635,Boston,MA
02202,42.361094,-71.061814,Boston,MA
02203,42.361485,-71.060364,Boston,MA
02204,42.338947,-70.919635,Boston,MA
02205,42.350334,-71.053877,Boston,MA
02206,42.338947,-70.919635,Boston,MA
02207,42.338947,-70.919635,Boston,MA
02208,42.338947,-70.919635,Boston,MA
02209,42.338947,-70.919635,Boston,MA
02210,42.347547,-71.040645,Boston,MA
02211,42.338947,-70.919635,Boston,MA
02212,42.446396,-71.459405,Boston,MA
02215,42.345079,-71.107653,Boston,MA
02216,42.338947,-70.919635,Boston,MA
02217,42.338947,-70.919635,Boston,MA
02222,42.364381,-71.063314,Boston,MA
02228,,,East Boston,MA
02238,42.446396,-71.459405,Cambridge,MA
02239,42.446396,-71.459405,Cambridge,MA
02241,42.338947,-70.919635,Boston,MA
02266,42.338947,-70.919635,Boston,MA
02269,42.180048,-71.08923,Quincy,MA
02283,42.338947,-70.919635,Boston,MA
02284,42.338947,-70.919635,Boston,MA
02293,42.338947,-70.919635,Boston,MA
02295,42.338947,-70.919635,Boston,MA
02297,42.338947,-70.919635,Boston,MA
02301,42.079399,-71.03999,Brockton,MA
02302,42.08475,-71.000189,Brockton,MA
02303,41.970474,-70.701357,Brockton,MA
02304,41.970474,-70.701357,Brockton,MA
02305,41.970474,-70.701357,Brockton,MA
02322,42.126049,-71.048216,Avon,MA
02324,41.973741,-70.976558,Bridgewater,MA
